0.202504	0.131946	-1.31946	
0.20288	0.131451	-1.31451	
0.203256	0.130958	-1.30958	
0.203632	0.130467	-1.30467	
0.204008	0.129977	-1.29977	
0.204384	0.129489	-1.29489	
0.20476	0.129003	-1.29003	
0.205136	0.128519	-1.28519	
0.205512	0.128037	-1.28037	
0.205888	0.127556	-1.27556	
0.206263	0.127078	-1.27078	
0.206639	0.126601	-1.26601	
0.207015	0.126126	-1.26126	
0.207391	0.125652	-1.25652	
0.207767	0.125181	-1.25181	
0.208143	0.124711	-1.24711	
0.208519	0.124243	-1.24243	
0.208895	0.123777	-1.23777	
0.209271	0.123312	-1.23312	
0.209647	0.122849	-1.22849	
0.210023	0.122388	-1.22388	
0.210399	0.121929	-1.21929	
0.210775	0.121472	-1.21472	
0.21115	0.121016	-1.21016	
0.211526	0.120562	-1.20562	
0.211902	0.120109	-1.20109	
0.212278	0.119658	-1.19658	
0.212654	0.119209	-1.19209	
0.21303	0.118762	-1.18762	
0.213406	0.118316	-1.18316	
0.213782	0.117872	-1.17872	
0.214158	0.11743	-1.1743	
0.214534	0.116989	-1.16989	
0.21491	0.11655	-1.1655	
0.215286	0.116113	-1.16113	
0.215662	0.115677	-1.15677	
0.216037	0.115243	-1.15243	
0.216413	0.114811	-1.14811	
0.216789	0.11438	-1.1438	
0.217165	0.11395	-1.1395	
0.217541	0.113523	-1.13523	
0.217917	0.113097	-1.13097	
0.218293	0.112672	-1.12672	
0.218669	0.11225	-1.1225	
0.219045	0.111828	-1.11828	
0.219421	0.111409	-1.11409	
0.219797	0.110991	-1.10991	
0.220173	0.110574	-1.10574	
0.220549	0.110159	-1.10159	
0.220924	0.109746	-1.09746	
0.2213	0.109334	-1.09334	
0.221676	0.108923	-1.08923	
0.222052	0.108515	-1.08515	
0.222428	0.108107	-1.08107	
0.222804	0.107702	-1.07702	
0.22318	0.107298	-1.07298	
0.223556	0.106895	-1.06895	
0.223932	0.106494	-1.06494	
0.224308	0.106094	-1.06094	
0.224684	0.105696	-1.05696	
0.22506	0.105299	-1.05299	
0.225436	0.104904	-1.04904	
0.225811	0.104511	-1.04511	
0.226187	0.104118	-1.04118	
0.226563	0.103728	-1.03728	
0.226939	0.103338	-1.03338	
0.227315	0.102951	-1.02951	
0.227691	0.102564	-1.02564	
0.228067	0.102179	-1.02179	
0.228443	0.101796	-1.01796	
0.228819	0.101414	-1.01414	
0.229195	0.101033	-1.01033	
0.229571	0.100654	-1.00654	
0.229947	0.100276	-1.00276	
0.230323	0.0999	-0.999	
0.230698	0.0995251	-0.995251	
0.231074	0.0991516	-0.991516	
0.23145	0.0987795	-0.987795	
0.231826	0.0984088	-0.984088	
0.232202	0.0980395	-0.980395	
0.232578	0.0976716	-0.976716	
0.232954	0.0973051	-0.973051	
0.23333	0.0969399	-0.969399	
0.233706	0.0965761	-0.965761	
0.234082	0.0962137	-0.962137	
0.234458	0.0958526	-0.958526	
0.234834	0.0954929	-0.954929	
0.23521	0.0951345	-0.951345	
0.235585	0.0947775	-0.947775	
0.235961	0.0944218	-0.944218	
0.236337	0.0940675	-0.940675	
0.236713	0.0937145	-0.937145	
0.237089	0.0933628	-0.933628	
0.237465	0.0930124	-0.930124	
0.237841	0.0926634	-0.926634	
0.238217	0.0923156	-0.923156	
0.238593	0.0919692	-0.919692	
0.238969	0.0916241	-0.916241	
0.239345	0.0912802	-0.912802	
0.239721	0.0909377	-0.909377	
0.240097	0.0905964	-0.905964	
0.240472	0.0902564	-0.902564	
0.240848	0.0899177	-0.899177	
0.241224	0.0895803	-0.895803	
0.2416	0.0892441	-0.892441	
0.241976	0.0889092	-0.889092	
0.242352	0.0885755	-0.885755	
0.242728	0.0882431	-0.882431	
0.243104	0.087912	-0.87912	
0.24348	0.0875821	-0.875821	
0.243856	0.0872534	-0.872534	
0.244232	0.0869259	-0.869259	
0.244608	0.0865997	-0.865997	
0.244984	0.0862747	-0.862747	
0.245359	0.085951	-0.85951	
0.245735	0.0856284	-0.856284	
0.246111	0.0853071	-0.853071	
0.246487	0.0849869	-0.849869	
0.246863	0.084668	-0.84668	
0.247239	0.0843503	-0.843503	
0.247615	0.0840337	-0.840337	
0.247991	0.0837184	-0.837184	
0.248367	0.0834042	-0.834042	
0.248743	0.0830912	-0.830912	
0.249119	0.0827794	-0.827794	
0.249495	0.0824687	-0.824687	
0.249871	0.0821592	-0.821592	
0.250246	0.0818509	-0.818509	
0.250622	0.0815437	-0.815437	
0.250998	0.0812377	-0.812377	
0.251374	0.0809329	-0.809329	
0.25175	0.0806291	-0.806291	
0.252126	0.0803266	-0.803266	
0.252502	0.0800251	-0.800251	
0.252878	0.0797248	-0.797248	
0.253254	0.0794256	-0.794256	
0.25363	0.0791275	-0.791275	
0.254006	0.0788306	-0.788306	
0.254382	0.0785348	-0.785348	
0.254758	0.07824	-0.7824	
0.255133	0.0779464	-0.779464	
0.255509	0.0776539	-0.776539	
0.255885	0.0773625	-0.773625	
0.256261	0.0770722	-0.770722	
0.256637	0.0767829	-0.767829	
0.257013	0.0764948	-0.764948	
0.257389	0.0762077	-0.762077	
0.257765	0.0759217	-0.759217	
0.258141	0.0756368	-0.756368	
0.258517	0.075353	-0.75353	
0.258893	0.0750702	-0.750702	
0.259269	0.0747885	-0.747885	
0.259645	0.0745078	-0.745078	
0.26002	0.0742282	-0.742282	
0.260396	0.0739496	-0.739496	
0.260772	0.0736721	-0.736721	
0.261148	0.0733956	-0.733956	
0.261524	0.0731202	-0.731202	
0.2619	0.0728458	-0.728458	
0.262276	0.0725724	-0.725724	
0.262652	0.0723001	-0.723001	
0.263028	0.0720288	-0.720288	
0.263404	0.0717585	-0.717585	
0.26378	0.0714892	-0.714892	
0.264156	0.0712209	-0.712209	
0.264532	0.0709536	-0.709536	
0.264907	0.0706873	-0.706873	
0.265283	0.0704221	-0.704221	
0.265659	0.0701578	-0.701578	
0.266035	0.0698945	-0.698945	
0.266411	0.0696322	-0.696322	
0.266787	0.0693709	-0.693709	
0.267163	0.0691106	-0.691106	
0.267539	0.0688512	-0.688512	
0.267915	0.0685928	-0.685928	
0.268291	0.0683354	-0.683354	
0.268667	0.068079	-0.68079	
0.269043	0.0678235	-0.678235	
0.269419	0.0675689	-0.675689	
0.269794	0.0673154	-0.673154	
0.27017	0.0670628	-0.670628	
0.270546	0.0668111	-0.668111	
0.270922	0.0665604	-0.665604	
0.271298	0.0663106	-0.663106	
0.271674	0.0660617	-0.660617	
0.27205	0.0658138	-0.658138	
0.272426	0.0655668	-0.655668	
0.272802	0.0653208	-0.653208	
0.273178	0.0650756	-0.650756	
0.273554	0.0648314	-0.648314	
0.27393	0.0645881	-0.645881	
0.274306	0.0643458	-0.643458	
0.274681	0.0641043	-0.641043	
0.275057	0.0638637	-0.638637	
0.275433	0.063624	-0.63624	
0.275809	0.0633853	-0.633853	
0.276185	0.0631474	-0.631474	
0.276561	0.0629104	-0.629104	
0.276937	0.0626743	-0.626743	
0.277313	0.0624391	-0.624391	
0.277689	0.0622048	-0.622048	
0.278065	0.0619714	-0.619714	
0.278441	0.0617388	-0.617388	
0.278817	0.0615071	-0.615071	
0.279193	0.0612763	-0.612763	
0.279568	0.0610464	-0.610464	
0.279944	0.0608173	-0.608173	
0.28032	0.060589	-0.60589	
0.280696	0.0603616	-0.603616	
0.281072	0.0601351	-0.601351	
0.281448	0.0599095	-0.599095	
0.281824	0.0596846	-0.596846	
0.2822	0.0594606	-0.594606	
0.282576	0.0592375	-0.592375	
0.282952	0.0590152	-0.590152	
0.283328	0.0587937	-0.587937	
0.283704	0.0585731	-0.585731	
0.28408	0.0583533	-0.583533	
0.284455	0.0581343	-0.581343	
0.284831	0.0579161	-0.579161	
0.285207	0.0576988	-0.576988	
0.285583	0.0574823	-0.574823	
0.285959	0.0572665	-0.572665	
0.286335	0.0570516	-0.570516	
0.286711	0.0568375	-0.568375	
0.287087	0.0566242	-0.566242	
0.287463	0.0564117	-0.564117	
0.287839	0.0562	-0.562	
0.288215	0.0559891	-0.559891	
0.288591	0.055779	-0.55779	
0.288967	0.0555697	-0.555697	
0.289342	0.0553612	-0.553612	
0.289718	0.0551534	-0.551534	
0.290094	0.0549464	-0.549464	
0.29047	0.0547402	-0.547402	
0.290846	0.0545348	-0.545348	
0.291222	0.0543301	-0.543301	
0.291598	0.0541262	-0.541262	
0.291974	0.0539231	-0.539231	
0.29235	0.0537208	-0.537208	
0.292726	0.0535192	-0.535192	
0.293102	0.0533183	-0.533183	
0.293478	0.0531182	-0.531182	
0.293854	0.0529189	-0.529189	
0.294229	0.0527203	-0.527203	
0.294605	0.0525224	-0.525224	
0.294981	0.0523253	-0.523253	
0.295357	0.052129	-0.52129	
0.295733	0.0519334	-0.519334	
0.296109	0.0517385	-0.517385	
0.296485	0.0515443	-0.515443	
0.296861	0.0513509	-0.513509	
0.297237	0.0511582	-0.511582	
0.297613	0.0509662	-0.509662	
0.297989	0.0507749	-0.507749	
0.298365	0.0505844	-0.505844	
0.298741	0.0503945	-0.503945	
0.299116	0.0502054	-0.502054	
0.299492	0.050017	-0.50017	
